"Peak","Name","Season","Date","Time","Citizenship","Sex","Age","Oxy","Dth","Host","Year"
"EVER","Phur Gyalzen (Fur Geljen) Sherpa (Yilajung, Khumbu)","2010 Spr","May 23","4:45","Nepal","M",40,TRUE,FALSE,"China",2010
"EVER","Phura Gyalzen (Phurba Gyalzen) Sherpa (Pangkoma, Jubing-9, Solukhumbu)","2010 Spr","May 23","8:23","Nepal","M",26,TRUE,FALSE,"Nepal",2010
"EVER","Phura Jangbu (Ang Jangbu) Sherpa (Phurte, Khumbu)","2010 Spr","May 23","5:00","Nepal","M",28,TRUE,FALSE,"Nepal",2010
"EVER","Phura Kancha (Fur Kancha) Sherpa (Thami, Khumbu)","2010 Spr","May 5","11:30","Nepal","M",33,FALSE,FALSE,"Nepal",2010
"EVER","Phura Kancha (Fur Kancha) Sherpa (Thami, Khumbu)","2010 Spr","May 24","8:10","Nepal","M",33,FALSE,FALSE,"Nepal",2010
"EVER","Phurba Ongel Sherpa (Sedua, Makalu-Barun)","2010 Spr","May 23","9:30","Nepal","M",28,TRUE,FALSE,"China",2010
"EVER","Phurba Ridar Bhote (Hatiya-1, Makalu-Barun)","2010 Spr","May 23","6:30","Nepal","M",51,TRUE,FALSE,"China",2010
"EVER","Phurba Sherpa (Sotang-6, Solukhumbu)","2010 Spr","May 23","9:00","Nepal","M",27,TRUE,FALSE,"Nepal",2010
"EVER","Phurba Tashi Sherpa (Khumjung, Khumbu)","2010 Spr","May 5","11:25","Nepal","M",38,TRUE,FALSE,"Nepal",2010
"EVER","Phurba Tashi Sherpa (Khumjung, Khumbu)","2010 Spr","May 22","7:43","Nepal","M",38,TRUE,FALSE,"Nepal",2010
"EVER","Phurba Temba (Lama Thami) Sherpa (Yilajung, Khumbu)","2010 Spr","May 24","","Nepal","M",42,TRUE,FALSE,"China",2010
"EVER","Phurba Tenzing Sherpa (Thamiteng, Khumbu)","2010 Spr","May 22","8:19","Nepal","M",0,TRUE,FALSE,"Nepal",2010
"EVER","Phurba Wangchu Sherpa (Waku-9, Solukhumbu)","2010 Spr","May 25","10:40","Nepal","M",34,TRUE,FALSE,"China",2010
"EVER","Ping Fang","2010 Spr","May 17","7:16","China","M",40,TRUE,FALSE,"China",2010
"EVER","Prem Dorchi (Pema Dorchi) Lama (Torpa, Bargaon-6, Humla)","2010 Spr","May 17","7:28","Nepal","M",29,TRUE,FALSE,"Nepal",2010
"EVER","Pushkar Shah","2010 Spr","May 17","10:30","Nepal","M",42,TRUE,FALSE,"Nepal",2010
"EVER","Rafael Alexander Avila Velandia","2010 Spr","May 17","11:20","Colombia","M",36,TRUE,FALSE,"Nepal",2010
"EVER","Raphael Jenny Mario Gernez","2010 Spr","May 23","10:00","France","M",47,TRUE,FALSE,"Nepal",2010
"EVER","Raphael Jenny Mario Gernez","2010 Spr","May 23","10:00","United States of America","M",47,TRUE,FALSE,"Nepal",2010
"EVER","Redar Lhomi Bhote (Hatiya-3, Makalu-Barun)","2010 Spr","May 23","12:00","Nepal","M",23,TRUE,FALSE,"Nepal",2010
"EVER","Reinhard Buescher","2010 Spr","May 24","6:35","Germany","M",57,TRUE,FALSE,"China",2010
"EVER","Renje Lhakpa Sherpa (Balakharka, Makalu-5, Makalu-Barun)","2010 Spr","May 23","3:15","Nepal","M",22,TRUE,FALSE,"China",2010
"EVER","Richard B. Birrer","2010 Spr","May 25","6:00","United States of America","M",60,TRUE,FALSE,"Nepal",2010
"EVER","Richard B. Birrer II","2010 Spr","May 25","5:30","United States of America","M",29,TRUE,FALSE,"Nepal",2010
"EVER","Richard G. Thurmer","2010 Spr","May 17","9:30","United States of America","M",54,TRUE,FALSE,"Nepal",2010
"EVER","Richard John Moriarty","2010 Spr","May 25","10:00","UK","M",36,TRUE,FALSE,"China",2010
"EVER","Richard Quentin Agnew","2010 Spr","May 25","10:00","Australia","M",50,TRUE,FALSE,"China",2010
"EVER","Rinjen Sherpa (Balakharka, Makalu-Barun)","2010 Spr","May 23","3:15","Nepal","M",37,TRUE,FALSE,"China",2010
"EVER","Rita Dorje (Ang Rita Dorje) Sherpa (Phortse, Khumbu)","2010 Spr","May 5","11:25","Nepal","M",32,TRUE,FALSE,"Nepal",2010
"EVER","Rita Dorje (Ang Rita Dorje) Sherpa (Phortse, Khumbu)","2010 Spr","May 22","7:58","Nepal","M",32,TRUE,FALSE,"Nepal",2010
"EVER","Ritemba Sherpa (Yaphu-9, Makalu-Barun)","2010 Spr","May 17","11:10","Nepal","M",40,TRUE,FALSE,"Nepal",2010
"EVER","Robert Hargraves (Rob) Casserley","2010 Spr","May 17","6:00","UK","M",34,TRUE,FALSE,"Nepal",2010
"EVER","Robert Hargraves (Rob) Casserley","2010 Spr","May 25","","UK","M",34,TRUE,FALSE,"Nepal",2010
"EVER","Robert Mads Anderson","2010 Spr","May 23","7:00","United States of America","M",52,TRUE,FALSE,"Nepal",2010
"EVER","Robert Michael Gatt","2010 Spr","May 17","6:20","Malta","M",39,TRUE,FALSE,"Nepal",2010
"EVER","Robert Miller","2010 Spr","May 23","6:00","Austria","M",48,TRUE,FALSE,"Nepal",2010
"EVER","Robert North","2010 Spr","May 25","10:00","Australia","M",34,TRUE,FALSE,"China",2010
"EVER","Rolf Eberhard","2010 Spr","May 24","9:40","Germany","M",49,TRUE,FALSE,"China",2010
"EVER","Ruairidh Burns Finlayson","2010 Spr","May 17","10:30","UK","M",26,TRUE,FALSE,"Nepal",2010
"EVER","Ryan Steven Dahlem","2010 Spr","May 24","7:55","United States of America","M",40,TRUE,FALSE,"Nepal",2010
"EVER","Samduk Dorje (Sanduk Dorje) Tamang (Pangboche, Khumbu)","2010 Spr","May 24","","Nepal","M",26,TRUE,FALSE,"Nepal",2010
"EVER","Sandhosh Kumar Sankaran","2010 Spr","May 23","","Singapore","M",27,TRUE,FALSE,"Nepal",2010
"EVER","Sandra Mariko (Sandy) Hoby","2010 Spr","May 24","8:30","New Zealand","F",38,TRUE,FALSE,"Nepal",2010
"EVER","Sange Dorje Sherpa (Khumjung, Khumbu)","2010 Spr","May 22","6:30","Nepal","M",32,TRUE,FALSE,"Nepal",2010
"EVER","Sange Sherpa (Sotang-6, Solukhumbu)","2010 Spr","May 23","9:00","Nepal","M",36,TRUE,FALSE,"Nepal",2010
"EVER","Scott G. Simper","2010 Spr","May 17","8:40","United States of America","M",41,TRUE,FALSE,"Nepal",2010
"EVER","Scott Lloyd Jones","2010 Spr","May 25","","United States of America","M",18,TRUE,FALSE,"Nepal",2010
"EVER","Sean James Disney","2010 Spr","May 24","7:38","S Africa","M",38,TRUE,FALSE,"China",2010
"EVER","Serap/Sherap Sherpa (Taktar, Beni, Solukhumbu)","2010 Spr","May 17","10:30","Nepal","M",37,TRUE,FALSE,"Nepal",2010
"EVER","Sergei Larin","2010 Spr","May 24","6:15","Russia","M",50,TRUE,FALSE,"China",2010
"EVER","Seth Griffith Waterfall","2010 Spr","May 25","6:53","United States of America","M",35,TRUE,FALSE,"Nepal",2010
"EVER","Seung-Kwon Shin","2010 Spr","May 17","9:40","S Korea","M",40,TRUE,FALSE,"Nepal",2010
"EVER","Shawn Dawson","2010 Spr","May 23","8:23","Canada","M",42,TRUE,FALSE,"Nepal",2010
"EVER","Shi Wang","2010 Spr","May 22","7:29","China","M",59,TRUE,FALSE,"Nepal",2010
"EVER","Silvio Mondinelli","2010 Spr","May 24","13:00","Italy","M",51,FALSE,FALSE,"China",2010
"EVER","Simone Moro","2010 Spr","May 22","6:20","Italy","M",42,TRUE,FALSE,"Nepal",2010
"EVER","Son Dorje Sherpa (Phortse, Khumbu)","2010 Spr","May 22","7:29","Nepal","M",47,TRUE,FALSE,"Nepal",2010
"EVER","Sona Sherpa (Chheskam-2, Solukhumbu)","2010 Spr","May 17","11:30","Nepal","M",32,TRUE,FALSE,"Nepal",2010
"EVER","Sonam Bhote (Ghunsa, Lelep-9, Taplejung)","2010 Spr","May 24","8:35","Nepal","M",28,TRUE,FALSE,"China",2010
"EVER","Sonam Chhiring Sherpa (Kurima, Lokhim-9, Solukhumbu)","2010 Spr","May 23","9:00","Nepal","M",25,TRUE,FALSE,"Nepal",2010
"EVER","Sonam Dorje Sherpa (Pangboche, Khumbu)","2010 Spr","May 23","6:30","Nepal","M",24,TRUE,FALSE,"China",2010
"EVER","Sonam Finjo (Ang Pinzo) Sherpa (Khunde, Khumbu)","2010 Spr","May 23","","Nepal","M",24,TRUE,FALSE,"Nepal",2010
"EVER","Sonam Tshering (Ang Sona) Sherpa (Khunde, Khumbu)","2010 Spr","May 22","6:30","Nepal","M",23,TRUE,FALSE,"Nepal",2010
"EVER","Sonam Tshering Sherpa (Kharikhola, Solukhumbu)","2010 Spr","May 22","8:19","Nepal","M",22,TRUE,FALSE,"Nepal",2010
"EVER","Stephen Robert Bock","2010 Spr","May 23","9:00","Australia","M",40,TRUE,FALSE,"Nepal",2010
"EVER","Steven Berry","2010 Spr","May 23","3:15","UK","M",54,TRUE,FALSE,"China",2010
"EVER","Stina Glavind Dalgaard Pedersen","2010 Spr","May 22","7:56","Denmark","F",35,TRUE,FALSE,"Nepal",2010
"EVER","Stuart Christopher Peacock","2010 Spr","May 23","6:30","UK","M",37,TRUE,FALSE,"China",2010
"EVER","Sumit Joshi","2010 Spr","May 17","10:00","Nepal","M",34,TRUE,FALSE,"Nepal",2010
"EVER","Sumit Joshi","2010 Spr","May 17","10:00","Australia","M",34,TRUE,FALSE,"Nepal",2010
"EVER","Suzanne Katharina Huesser","2010 Spr","May 24","6:00","Switzerland","F",43,TRUE,FALSE,"China",2010
"EVER","Sylvia Brigitte Studer","2010 Spr","May 23","9:30","Austria","F",57,TRUE,FALSE,"China",2010
"EVER","Tarke Sherpa (Rakshikharka, Lokhim-9, Solukhumbu)","2010 Spr","May 23","9:00","Nepal","M",42,TRUE,FALSE,"Nepal",2010
"EVER","Tashi Chhiring (Tashi Tshering) Sherpa (Khumjung, Khumbu)","2010 Spr","May 22","7:29","Nepal","M",20,TRUE,FALSE,"Nepal",2010
"EVER","Tashi Lhakpa Sherpa (Walung, Makalu-9, Makalu-Barun)","2010 Spr","May 17","8:40","Nepal","M",24,TRUE,FALSE,"Nepal",2010
"EVER","Tashi Sherpa (Beding, Dolakha)","2010 Spr","May 24","7:59","Nepal","M",31,TRUE,FALSE,"China",2010
"EVER","Tashi Sherpa (Cheremy, Bung-9, Solukhumbu)","2010 Spr","May 17","9:00","Nepal","M",32,TRUE,FALSE,"Nepal",2010
"EVER","Tashi Thundup/Thundu Sherpa (Khumjung, Khumbu)","2010 Spr","May 23","","Nepal","M",25,TRUE,FALSE,"Nepal",2010
"EVER","Tashi Tsering (Small)","2010 Spr","May 17","","China","M",28,TRUE,FALSE,"China",2010
"EVER","Tashi Tshering Sherpa (Khumjung, Khumbu)","2010 Spr","May 22","6:05","Nepal","M",33,TRUE,FALSE,"Nepal",2010
"EVER","Temba Sherpa (Khumjung, Khumbu)","2010 Spr","May 22","6:30","Nepal","M",41,TRUE,FALSE,"Nepal",2010
"EVER","Temba Sherpa (Sotang-6, Solukhumbu)","2010 Spr","May 23","9:00","Nepal","M",32,TRUE,FALSE,"Nepal",2010
"EVER","Tenji Sherpa (Tapting-7, Solukhumbu)","2010 Spr","May 24","","Nepal","M",29,TRUE,FALSE,"China",2010
"EVER","Tenzing (Tenzin, Den Zeng)","2010 Spr","May 17","","China","M",26,TRUE,FALSE,"China",2010
"EVER","Thendorje (Thendu Dorje) Sherpa (Pangboche, Khumbu)","2010 Spr","May 25","9:15","Nepal","M",27,TRUE,FALSE,"Nepal",2010
"EVER","Theodore Fairhurst","2010 Spr","May 23","","Canada","M",63,TRUE,FALSE,"Nepal",2010
"EVER","Thile Nurbu (Thile Nuru) Sherpa (Chheplung, Khumbu)","2010 Spr","May 24","7:52","Nepal","M",35,FALSE,FALSE,"China",2010
"EVER","Thomas Ash Claytor","2010 Spr","May 17","9:30","United States of America","M",47,TRUE,FALSE,"Nepal",2010
"EVER","Thorbjorn Lundsgaard","2010 Spr","May 25","10:40","Norway","M",28,TRUE,FALSE,"China",2010
"EVER","Timo Allan Ilmari Jaatinen","2010 Spr","May 22","8:19","Finland","M",23,TRUE,FALSE,"Nepal",2010
"EVER","Timothy Brian Igo","2010 Spr","May 23","","United States of America","M",32,TRUE,FALSE,"Nepal",2010
"EVER","Timothy William (Tim) Ralph","2010 Spr","May 23","7:00","UK","M",55,TRUE,FALSE,"Nepal",2010
"EVER","Tony Alan Hampson-Tindale","2010 Spr","May 22","6:30","New Zealand","M",62,TRUE,FALSE,"Nepal",2010
"EVER","Tore Sunde-Rasmussen","2010 Spr","May 17","10:30","Norway","M",60,TRUE,FALSE,"Nepal",2010
"EVER","Toshihisa Agata","2010 Spr","May 22","11:00","Japan","M",35,TRUE,FALSE,"Nepal",2010
"EVER","Tseten Dorje (Chheten Dorje) Sherpa (Pangboche, Khumbu)","2010 Spr","May 23","","Nepal","M",31,TRUE,FALSE,"Nepal",2010
"EVER","Tshering Dorje (Chhering Dorje) Sherpa (Beding, Dolakha)","2010 Spr","May 25","","Nepal","M",21,TRUE,FALSE,"Nepal",2010
"EVER","Tshering Dorje (Chhering Dorje) Sherpa (Beding, Dolakha)","2010 Aut","Oct 15","12:15","Nepal","M",21,TRUE,FALSE,"Nepal",2010
"EVER","Tshering Dorje (Tshiring Dorje) Sherpa (Mamerku, Chheskam, Solukhumbu)","2010 Spr","May 17","11:30","Nepal","M",28,TRUE,FALSE,"Nepal",2010
"EVER","Tshering Dorje Sherpa (Kharikhola, Solukhumbu)","2010 Spr","May 23","10:15","Nepal","M",39,TRUE,FALSE,"Nepal",2010
"EVER","Tshering Namgyal (Ang Namgyal) Sherpa (Pangboche, Khumbu)","2010 Spr","May 17","6:00","Nepal","M",26,TRUE,FALSE,"Nepal",2010
"EVER","Tshering Namgyal (Ang Namgyal) Sherpa (Pangboche, Khumbu)","2010 Spr","May 25","8:00","Nepal","M",26,TRUE,FALSE,"Nepal",2010
"EVER","Tshering Pemba Sherpa (Beding, Dolakha)","2010 Spr","May 17","7:30","Nepal","M",24,TRUE,FALSE,"Nepal",2010
"EVER","Tshering Phinjo Sherpa (Khumjung, Khumbu)","2010 Spr","May 22","6:33","Nepal","M",37,TRUE,FALSE,"Nepal",2010
"EVER","Tshering Tashi Sherpa (Khunde, Khumbu)","2010 Spr","May 22","7:25","Nepal","M",30,TRUE,FALSE,"Nepal",2010
"EVER","Tshering Wangchu (Tshering Ongchuk) Sherpa (Thamo, Khumbu)","2010 Spr","May 23","10:15","Nepal","M",27,TRUE,FALSE,"Nepal",2010
"EVER","Tul Singh (Tulsi) Gurung (Laprak-9, Gorkha)","2010 Spr","May 23","8:23","Nepal","M",26,TRUE,FALSE,"Nepal",2010
"EVER","Vanessa Alessandra Folkerts","2010 Spr","May 24","8:10","United States of America","F",21,TRUE,FALSE,"Nepal",2010
"EVER","Vaughan Michael De La Harpe","2010 Spr","May 24","8:15","S Africa","M",53,TRUE,FALSE,"China",2010
"EVER","Vernon Edward (Vern) Tejas","2010 Spr","May 24","8:50","United States of America","M",57,TRUE,FALSE,"Nepal",2010
"EVER","Victor Lance Vescovo","2010 Spr","May 24","8:20","United States of America","M",44,TRUE,FALSE,"Nepal",2010
"EVER","Vivian James Rigney","2010 Spr","May 23","9:00","Ireland","M",39,TRUE,FALSE,"Nepal",2010
"EVER","Wang Dorchi (Wang Dorje) Sherpa (Makalu-9, Makalu-Barun)","2010 Spr","May 17","9:40","Nepal","M",31,TRUE,FALSE,"Nepal",2010
"EVER","Wangchu Sherpa (Taksindu-3, Solukhumbu)","2010 Spr","May 24","","Nepal","M",32,TRUE,FALSE,"China",2010
"EVER","Wangchukal (Onjukal) Sherpa (Yamakani, Olangchunggola-9, Taplejung)","2010 Spr","May 17","9:00","Nepal","M",30,TRUE,FALSE,"Nepal",2010
"EVER","Wangdu (Wangqing)","2010 Spr","May 17","","China","M",30,TRUE,FALSE,"China",2010
"EVER","Wangdu Tsering","2010 Spr","May 17","","China","M",19,TRUE,FALSE,"China",2010
"EVER","Wiktor Jan Mazur","2010 Spr","May 17","7:14","Canada","M",26,TRUE,FALSE,"Nepal",2010
"EVER","Wilfried Josef Studer","2010 Spr","May 23","9:30","Austria","M",53,TRUE,FALSE,"China",2010
"EVER","William Barkley (Bill) Allen","2010 Spr","May 23","9:00","United States of America","M",39,TRUE,FALSE,"Nepal",2010
"EVER","Ye-Sheng Ding","2010 Spr","May 17","7:20","China","M",53,TRUE,FALSE,"China",2010
"EVER","Yilmaz Sevgul","2010 Spr","May 23","8:15","Turkey","M",40,TRUE,FALSE,"Nepal",2010
"EVER","Yong-Fu Lin","2010 Spr","May 18","7:05","Taiwan","M",55,TRUE,FALSE,"China",2010
"EVER","Young-Ho Heo","2010 Spr","May 17","8:40","S Korea","M",56,TRUE,FALSE,"Nepal",2010
"EVER","Yuri Contreras Cedi","2010 Spr","May 24","6:14","Mexico","M",46,TRUE,FALSE,"China",2010
"EVER","Zacharakis (Zac) Zaharias","2010 Spr","May 25","10:00","Australia","M",53,TRUE,FALSE,"China",2010
"EVER","Zbigniew Bak","2010 Spr","May 18","6:45","Poland","M",38,TRUE,FALSE,"China",2010
"EVER","Zdravko Dejanovic","2010 Spr","May 24","6:15","Macedonia","M",44,TRUE,FALSE,"China",2010
"EVER","Zheng-Wu Luo","2010 Spr","May 17","7:37","China","M",46,TRUE,FALSE,"China",2010
"EVER","Zhong-Lin Lu","2010 Spr","May 22","6:10","China","M",35,TRUE,FALSE,"Nepal",2010
"EVER","Abudul Khalim (Abu) Elmezov","2011 Spr","May 20","6:00","Russia","M",54,TRUE,FALSE,"China",2011
"EVER","Adam Craig Parore","2011 Spr","May 20","6:15","New Zealand","M",40,TRUE,FALSE,"Nepal",2011
"EVER","Adam Robert Potter","2011 Spr","May 25","7:43","UK","M",35,TRUE,FALSE,"Nepal",2011
"EVER","Adrian John Ballinger","2011 Spr","May 5","16:00","UK","M",35,TRUE,FALSE,"Nepal",2011
"EVER","Adrian John Ballinger","2011 Spr","May 20","5:56","UK","M",35,TRUE,FALSE,"Nepal",2011
"EVER","Alan Duane Arnette","2011 Spr","May 21","5:00","United States of America","M",54,TRUE,FALSE,"Nepal",2011
"EVER","Alan Robert Millard","2011 Spr","May 20","6:18","UK","M",48,TRUE,FALSE,"Nepal",2011
"EVER","Alan Victor Wade","2011 Spr","May 16","6:05","UK","M",45,TRUE,FALSE,"Nepal",2011
"EVER","Alessandra Kate (Allie) Pepper","2011 Spr","May 12","8:30","Australia","F",35,TRUE,FALSE,"Nepal",2011
"EVER","Alf Robin Trygg","2011 Spr","May 13","4:00","Sweden","M",24,TRUE,FALSE,"Nepal",2011
"EVER","Allan Karl Cohrs","2011 Spr","May 20","9:20","Australia","M",39,TRUE,FALSE,"Nepal",2011
"EVER","Andras Kaasik","2011 Spr","May 16","6:30","Estonia","M",39,TRUE,FALSE,"Nepal",2011
"EVER","Andrea Derfeser","2011 Spr","May 21","","Austria","F",49,TRUE,FALSE,"China",2011
"EVER","Andrei Podolyan","2011 Spr","May 21","1:10","Russia","M",39,TRUE,FALSE,"China",2011
"EVER","Andrew Gallantry Robertson","2011 Spr","May 26","8:30","UK","M",39,TRUE,FALSE,"China",2011
"EVER","Andrew Stuart (Andy) Chapman","2011 Spr","May 16","6:20","UK","M",43,TRUE,FALSE,"Nepal",2011
"EVER","Ang Babu (Jimba Zangbu) Sherpa (Khumjung, Khumbu)","2011 Spr","May 21","3:45","Nepal","M",36,TRUE,FALSE,"China",2011
"EVER","Ang Dawa Sherpa (Kharikhola, Solukhumbu)","2011 Spr","May 18","6:45","Nepal","M",26,TRUE,FALSE,"Nepal",2011
"EVER","Ang Dawa Sherpa (Sedua, Makalu-Barun)","2011 Spr","May 18","5:30","Nepal","M",33,TRUE,FALSE,"Nepal",2011
"EVER","Ang Dorji Sherpa (Makalu-2, Makalu-Barun)","2011 Spr","May 25","11:00","Nepal","M",34,TRUE,FALSE,"Nepal",2011
"EVER","Ang Gelu Sherpa (Phedi-9, Khotang)","2011 Spr","May 11","8:40","Nepal","M",25,TRUE,FALSE,"Nepal",2011
"EVER","Ang Gyalzen (Ang Geljen, Rinji) Sherpa (Kharikhola, Solukhumbu)","2011 Spr","May 20","6:00","Nepal","M",37,TRUE,FALSE,"Nepal",2011
"EVER","Ang Kami Sherpa (Gudel-5, Solukhumbu)","2011 Spr","May 18","9:15","Nepal","M",28,TRUE,FALSE,"Nepal",2011
"EVER","Ang Kazi (Ankaji) Sherpa (Chitre, Sisuwa-9, Makalu-Barun)","2011 Spr","May 20","","Nepal","M",33,TRUE,FALSE,"Nepal",2011
"EVER","Ang Nuru Sherpa (Khumjung, Khumbu)","2011 Spr","May 21","6:35","Nepal","M",21,TRUE,FALSE,"China",2011
"EVER","Ang Pasang Sherpa (Patle-4, Okhaldhunga)","2011 Spr","May 12","9:30","Nepal","M",26,TRUE,FALSE,"Nepal",2011
"EVER","Ang Pasang Sherpa (Thami, Khumbu)","2011 Spr","May 19","8:00","Nepal","M",43,TRUE,FALSE,"Nepal",2011
"EVER","Ang Pemba Sherpa (Thami, Khumbu)","2011 Spr","May 25","9:30","Nepal","M",32,TRUE,FALSE,"China",2011
"EVER","Ang Pemba Sherpa (Yilajung, Khumbu)","2011 Spr","May 21","3:30","Nepal","M",26,TRUE,FALSE,"China",2011
"EVER","Ang Phurba Sherpa (Khembalung, Yaphu-9, Makalu-Barun)","2011 Spr","May 26","6:40","Nepal","M",25,TRUE,FALSE,"China",2011
"EVER","Annelie Sylvia Pompe","2011 Spr","May 20","5:00","Sweden","F",30,TRUE,FALSE,"China",2011
"EVER","Anshu Jamsenpa","2011 Spr","May 12","7:00","India","F",31,TRUE,FALSE,"Nepal",2011
"EVER","Anshu Jamsenpa","2011 Spr","May 21","5:00","India","F",31,TRUE,FALSE,"Nepal",2011
"EVER","Apa (Appa) Sherpa (Thami Og, Khumbu)","2011 Spr","May 11","9:15","Nepal","M",51,TRUE,FALSE,"Nepal",2011
"EVER","Arita Sherpa (Thami, Khumbu)","2011 Spr","May 11","9:15","Nepal","M",51,TRUE,FALSE,"Nepal",2011
"EVER","Arkhom Kijwanichprasert","2011 Spr","May 21","5:50","Thailand","M",40,TRUE,FALSE,"China",2011
"EVER","Arnold Coster","2011 Spr","May 21","4:15","Netherlands","M",35,TRUE,FALSE,"China",2011
"EVER","Barton Linden Berko Mallory","2011 Spr","May 21","6:55","United States of America","M",25,TRUE,FALSE,"Nepal",2011
"EVER","Basil Patrick Geoghegan","2011 Spr","May 19","7:25","Ireland","M",43,TRUE,FALSE,"Nepal",2011
"EVER","Benjamin James (Ben) Thackwray","2011 Spr","May 26","8:30","UK","M",31,TRUE,FALSE,"China",2011
"EVER","Benjamin Mason (Ben) Jones","2011 Spr","May 19","8:00","United States of America","M",32,TRUE,FALSE,"Nepal",2011
"EVER","Bhakta Kumar Rai","2011 Spr","May 20","5:00","Nepal","M",30,TRUE,FALSE,"Nepal",2011
"EVER","Biff Franklin Palmer","2011 Spr","May 21","3:45","United States of America","M",56,TRUE,FALSE,"China",2011
"EVER","Brian Dickinson","2011 Spr","May 15","5:30","United States of America","M",36,TRUE,FALSE,"Nepal",2011
"EVER","Brian Peter Block","2011 Spr","May 13","7:45","United States of America","M",37,TRUE,FALSE,"Nepal",2011
"EVER","Broery Andrew Sihombing","2011 Spr","May 20","5:12","Indonesia","M",22,TRUE,FALSE,"Nepal",2011
"EVER","Bruno Gremion","2011 Spr","May 11","9:15","Switzerland","M",39,TRUE,FALSE,"Nepal",2011
"EVER","Carlos Eduardo Elizeu Canellas","2011 Spr","May 7","9:50","Brazil","M",38,TRUE,FALSE,"Nepal",2011
"EVER","Carlos Eduardo Santalena","2011 Spr","May 7","9:50","Brazil","M",24,TRUE,FALSE,"Nepal",2011
"EVER","Changba Nurbu (Chhongba Nuru) Sherpa (Tate, Khumbu)","2011 Spr","May 19","9:30","Nepal","M",46,TRUE,FALSE,"Nepal",2011
"EVER","Charles Henry Burr","2011 Spr","May 16","7:14","UK","M",57,TRUE,FALSE,"Nepal",2011
"EVER","Charles Norman (Charlie) Wittmack","2011 Spr","May 6","10:45","United States of America","M",34,TRUE,FALSE,"Nepal",2011
"EVER","Charles Scott Woolums","2011 Spr","May 20","","United States of America","M",53,TRUE,FALSE,"Nepal",2011
"EVER","Chayang Jangbu (Chhyang Jyalbu) Bhote (Hatiya-1, Makalu-Barun)","2011 Spr","May 20","5:15","Nepal","M",31,TRUE,FALSE,"Nepal",2011
"EVER","Cheddar/Chhedar Sherpa (Sisuwa-9, Makalu-Barun)","2011 Spr","May 12","8:00","Nepal","M",47,TRUE,FALSE,"Nepal",2011
"EVER","Chewang Dorje Sherpa (Pangboche, Khumbu)","2011 Spr","May 27","6:15","Nepal","M",30,TRUE,FALSE,"Nepal",2011
"EVER","Chhepa Sherpa (Sotang-6, Solukhumbu)","2011 Spr","May 26","14:00","Nepal","M",27,TRUE,FALSE,"Nepal",2011
"EVER","Chhimi Urkyen Gurung (Swayambhu, Kathmandu)","2011 Spr","May 21","5:50","Nepal","M",46,TRUE,FALSE,"China",2011
"EVER","Chhiring Dorje Sherpa (Beding, Dolakha)","2011 Spr","May 20","5:00","Nepal","M",36,TRUE,FALSE,"China",2011
"EVER","Chhiring Lama (Ang Tshering) Bhote (Hatiya-1, Makalu-Barun)","2011 Spr","May 19","9:00","Nepal","M",23,TRUE,FALSE,"Nepal",2011
"EVER","Chhitjee Nurbu Sherpa (Walung, Makalu-9, Makalu-Barun)","2011 Spr","May 20","","Nepal","M",30,TRUE,FALSE,"China",2011
"EVER","Chhurim Dolma Sherpa (Ghunsa, Lelep-9, Taplejung)","2011 Spr","May 12","7:00","Nepal","F",26,TRUE,FALSE,"Nepal",2011
"EVER","Chhurim Dolma Sherpa (Ghunsa, Lelep-9, Taplejung)","2011 Spr","May 19","9:00","Nepal","F",26,TRUE,FALSE,"Nepal",2011
"EVER","Chimi Tashi (Qimi Zhaxi)","2011 Spr","May 19","","China","M",24,TRUE,FALSE,"China",2011
"EVER","Christine Patricia Jensen Burke","2011 Spr","May 20","9:30","Australia","F",42,TRUE,FALSE,"Nepal",2011
"EVER","Christine Patricia Jensen Burke","2011 Spr","May 20","9:30","New Zealand","F",42,TRUE,FALSE,"Nepal",2011
"EVER","Christopher Bentley (Chris) Shumate","2011 Spr","May 11","9:15","United States of America","M",48,TRUE,FALSE,"Nepal",2011
"EVER","Christopher Cannizzaro","2011 Spr","May 21","1:10","United States of America","M",25,TRUE,FALSE,"China",2011
"EVER","Christopher Elstun (Chris) Davenport","2011 Spr","May 20","","United States of America","M",40,TRUE,FALSE,"Nepal",2011
"EVER","Christopher Stephen (Chris) Szymiec","2011 Spr","May 26","6:45","Canada","M",37,TRUE,FALSE,"China",2011
"EVER","Chuldim Dorje (Ang Dorje) Sherpa (Pangboche, Khumbu)","2011 Spr","May 13","4:00","Nepal","M",46,TRUE,FALSE,"Nepal",2011
"EVER","Da Dendi (Da Tendi) Sherpa (Sakpharma, Lokhim-9, Solukhumbu)","2011 Spr","May 26","14:00","Nepal","M",29,TRUE,FALSE,"Nepal",2011
"EVER","Da Kusang Sherpa (Kurima, Lokhim-9, Solukhumbu)","2011 Spr","May 20","","Nepal","M",21,TRUE,FALSE,"Nepal",2011
"EVER","Da Nuru (Dawa Nuru/Norbu) Sherpa (Phortse, Khumbu)","2011 Spr","May 14","6:18","Nepal","M",51,TRUE,FALSE,"Nepal",2011
"EVER","Da Ongchhu (Dawangchu) Sherpa (Kurima, Lokhim-9, Solukhumbu)","2011 Spr","May 20","","Nepal","M",32,TRUE,FALSE,"Nepal",2011
